"sep=	"
Shimmer_D349_TimestampSync_Unix_CAL	Shimmer_D349_Accel_LN_X_CAL	Shimmer_D349_Accel_LN_Y_CAL	Shimmer_D349_Accel_LN_Z_CAL	Shimmer_D349_GSR_Range_CAL	Shimmer_D349_GSR_Skin_Conductance_CAL	Shimmer_D349_GSR_Skin_Resistance_CAL	Shimmer_D349_Mag_X_CAL	Shimmer_D349_Mag_Y_CAL	Shimmer_D349_Mag_Z_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	no_units	uS	kOhms	local_flux	local_flux	local_flux	
1.6982425625734917E12	3.5652173913043477	0.7282608695652174	11.0	3.0	0.24042624042624045	4159.279778393351	0.22338830584707645	-0.12743628185907047	-0.5187406296851574	
1.698242562593022E12	3.543478260869565	0.7065217391304348	10.945652173913043	3.0	0.24042624042624045	4159.279778393351	0.22188905547226387	-0.14392803598200898	-0.512743628185907	
1.6982425626125525E12	3.5543478260869565	0.7065217391304348	10.956521739130434	3.0	0.24042624042624045	4159.279778393351	0.2338830584707646	-0.12743628185907047	-0.5157421289355322	
1.698242562632083E12	3.5869565217391304	0.7282608695652174	11.0	3.0	0.24042624042624045	4159.279778393351	0.22938530734632684	-0.13193403298350825	-0.5157421289355322	
1.6982425626516133E12	3.5543478260869565	0.7391304347826086	10.967391304347826	3.0	0.24042624042624045	4159.279778393351	0.22188905547226387	-0.13493253373313344	-0.5187406296851574	
1.6982425626711438E12	3.532608695652174	0.7608695652173912	11.01086956521739	3.0	0.24042624042624045	4159.279778393351	0.22338830584707645	-0.13043478260869565	-0.5082458770614693	
1.6982425626906743E12	3.5760869565217392	0.717391304347826	10.989130434782608	3.0	0.24042624042624045	4159.279778393351	0.22038980509745126	-0.1394302848575712	-0.5022488755622189	
1.6982425627102048E12	3.619565217391304	0.6956521739130435	11.01086956521739	3.0	0.23998223998224	4166.975023126734	0.22038980509745126	-0.13193403298350825	-0.5097451274362819	
1.698242562729735E12	3.543478260869565	0.7282608695652174	10.967391304347826	3.0	0.24042624042624045	4159.279778393351	0.23088455772113942	-0.12593703148425786	-0.5172413793103449	
1.6982425627492656E12	3.510869565217391	0.7065217391304348	10.967391304347826	3.0	0.24042624042624045	4159.279778393351	0.23088455772113942	-0.12893553223388304	-0.5112443778110944	
1.6982425627687961E12	3.5869565217391304	0.6739130434782609	10.989130434782608	3.0	0.24042624042624045	4159.279778393351	0.22638680659670163	-0.1169415292353823	-0.5172413793103449	
1.6982425627883264E12	3.5760869565217392	0.7391304347826086	11.0	3.0	0.24042624042624045	4159.279778393351	0.22638680659670163	-0.13343328335832083	-0.5157421289355322	
1.698242562807857E12	3.5869565217391304	0.717391304347826	10.989130434782608	3.0	0.24042624042624045	4159.279778393351	0.23238380809595202	-0.12743628185907047	-0.52023988005997	
1.6982425628273875E12	3.543478260869565	0.717391304347826	10.945652173913043	3.0	0.24042624042624045	4159.279778393351	0.22938530734632684	-0.1394302848575712	-0.5217391304347826	
1.698242562846918E12	3.543478260869565	0.717391304347826	11.0	3.0	0.24042624042624045	4159.279778393351	0.22338830584707645	-0.12893553223388304	-0.512743628185907	
1.6982425628664482E12	3.5652173913043477	0.717391304347826	11.0	3.0	0.23998223998224	4166.975023126734	0.22638680659670163	-0.13193403298350825	-0.5157421289355322	
1.6982425628859788E12	3.5760869565217392	0.717391304347826	10.989130434782608	3.0	0.24042624042624045	4159.279778393351	0.22938530734632684	-0.12593703148425786	-0.5082458770614693	
1.6982425629055093E12	3.5652173913043477	0.6847826086956521	10.978260869565217	3.0	0.24042624042624045	4159.279778393351	0.2338830584707646	-0.12443778110944527	-0.5232383808095952	
1.6982425629250398E12	3.5652173913043477	0.7065217391304348	11.0	3.0	0.24042624042624045	4159.279778393351	0.23238380809595202	-0.1394302848575712	-0.5112443778110944	
1.69824256294457E12	3.5978260869565215	0.7065217391304348	11.0	3.0	0.24042624042624045	4159.279778393351	0.22788605697151423	-0.12893553223388304	-0.5262368815592203	
1.6982425629641006E12	3.532608695652174	0.6847826086956521	10.978260869565217	3.0	0.24042624042624045	4159.279778393351	0.22338830584707645	-0.1424287856071964	-0.5097451274362819	
1.698242562983631E12	3.5978260869565215	0.717391304347826	11.01086956521739	3.0	0.24042624042624045	4159.279778393351	0.22338830584707645	-0.13193403298350825	-0.5157421289355322	
1.6982425630031614E12	3.5652173913043477	0.6847826086956521	11.0	3.0	0.24042624042624045	4159.279778393351	0.22788605697151423	-0.13193403298350825	-0.5262368815592203	
1.698242563022692E12	3.5760869565217392	0.6956521739130435	10.967391304347826	3.0	0.24042624042624045	4159.279778393351	0.22038980509745126	-0.12593703148425786	-0.527736131934033	
1.6982425630422224E12	3.543478260869565	0.6956521739130435	10.978260869565217	3.0	0.23998223998224	4166.975023126734	0.22338830584707645	-0.1394302848575712	-0.5082458770614693	
1.698242563061753E12	3.5217391304347827	0.6956521739130435	10.978260869565217	3.0	0.2408702408702409	4151.612903225806	0.2353823088455772	-0.13493253373313344	-0.52023988005997	
1.6982425630812832E12	3.5543478260869565	0.6847826086956521	11.0	3.0	0.24042624042624045	4159.279778393351	0.23238380809595202	-0.12593703148425786	-0.5172413793103449	
1.6982425631008137E12	3.5217391304347827	0.7065217391304348	10.956521739130434	3.0	0.24042624042624045	4159.279778393351	0.22338830584707645	-0.1199400299850075	-0.52023988005997	
1.6982425631203442E12	3.543478260869565	0.7065217391304348	10.978260869565217	3.0	0.24042624042624045	4159.279778393351	0.22938530734632684	-0.136431784107946	-0.5112443778110944	
1.6982425631398745E12	3.532608695652174	0.717391304347826	10.956521739130434	3.0	0.24042624042624045	4159.279778393351	0.21889055472263869	-0.12443778110944527	-0.5157421289355322	
1.698242563159405E12	3.543478260869565	0.6956521739130435	10.978260869565217	3.0	0.23998223998224	4166.975023126734	0.22788605697151423	-0.12593703148425786	-0.5112443778110944	
1.6982425631789355E12	3.532608695652174	0.717391304347826	10.989130434782608	3.0	0.24042624042624045	4159.279778393351	0.22638680659670163	-0.1199400299850075	-0.5157421289355322	
1.698242563198466E12	3.5652173913043477	0.6739130434782609	11.021739130434783	3.0	0.23998223998224	4166.975023126734	0.23238380809595202	-0.13043478260869565	-0.5217391304347826	
1.6982425632179963E12	3.5869565217391304	0.6413043478260869	10.956521739130434	3.0	0.24042624042624045	4159.279778393351	0.21889055472263869	-0.12293853073463268	-0.505247376311844	
1.6982425632375269E12	3.532608695652174	0.6413043478260869	10.945652173913043	3.0	0.2408702408702409	4151.612903225806	0.23088455772113942	-0.136431784107946	-0.5157421289355322	
